x,y,z,vx,vy,vz
0.4011257651833449,-0.43993793952927845,30.179413813464606,6.734384241134943,-7.3859905899815885,3.012126527164665
-0.13272822590344532,0.5545615066122621,30.24238027012735,-2.228335725241431,9.310372444266495,4.069252122840414
-0.34892897427548997,0.052885046494925425,29.691163382224353,-5.858067440097237,0.8878717211238278,-5.184968484368022
0.2563898028012535,0.443242739375,29.750236893926143,4.304454106879463,7.441473915895904,-4.193200415696584
-0.37560146676022294,-0.4180225186122938,30.248277116587513,-6.305864190728112,-7.018058938300176,4.168252569327334
-0.008969374149549361,0.41573155791264416,30.332183927411666,-0.1505842235828684,6.979596661191471,5.576939701919646
-0.1311114148505588,-0.2021279257205003,30.471731514979783,-2.2011915523601804,-3.3934671752202137,7.9197637134730705
0.1168733210617787,-0.2322960939653363,29.799052452514466,1.9621523191825332,-3.8999518056836453,-3.373650143169664
0.13689008808209543,-0.5087502524906626,29.96069687188097,2.2982080227728785,-8.541260570747607,-0.6598488292962376
0.2910532370624067,-0.18482480107080762,30.065686461180274,4.886408455154144,-3.1029700263424007,1.1027909620246827
0.23410385596207828,0.09855324209941153,30.41975055637942,3.930301801933413,1.6545818240278864,7.0470704607608985
0.03932496177043189,0.2469847785340339,30.484261630914993,0.6602153881812884,4.146555879358097,8.13012819954573
0.16981025553285967,0.028340744016989192,30.603469356145887,2.850895175825285,0.47580453927118094,10.131472158710606
0.03222792425756094,-0.20763136861283624,30.07320693493614,0.5410652804090879,-3.4858628741461852,1.2290500145947447
-0.08763263305518258,0.41582734572372293,29.602846764404195,-1.4712388836970647,6.981204816110485,-6.667690592233002
0.41551147427137936,0.12261706732374539,30.06746151608909,6.975901737907562,2.058582412292632,1.1325918451541699
0.35420839053418923,0.1064034533036571,30.086619173140768,5.94670202687533,1.7863767441339513,1.4542241975285688
0.4821023537384667,-0.3007215986903736,30.09144498531209,8.093876721497802,-5.048727782424454,1.5352433610327245
0.09213369930919132,0.3415713024109474,29.752117630360527,1.5468059798731768,5.73454161814617,-4.161625274338924
0.3838644380731905,0.4762258824978133,29.97057828724787,6.444588821779295,7.995218349458601,-0.49395261012382874
-0.0026693549514689467,-0.11401639900445705,29.40549986510108,-0.044815026803788745,-1.914188285317535,-9.980890501538438
-0.1766031228490405,0.5000874549747402,30.060075002236882,-2.9649386560612583,8.395823373595327,1.0085818049058524
0.056512357870379726,-0.10539612534387842,29.780628097778514,0.9487695989475021,-1.7694650044949591,-3.6829712921980042
-0.12214148026135098,0.06784723787938192,29.889396194534182,-2.0505979120835853,1.1390676127258526,-1.856895233882918
0.4113254841009855,-0.18755969565852693,30.05000921740342,6.905624362487248,-3.1488853811018074,0.8395902597788211
0.5157965657990645,-0.000667265315980005,29.668782028573627,8.659559085367459,-0.011202524042388109,-5.560722548159776
-0.23605353159834522,-0.5225628702091515,30.031145005823358,-3.9630343424133976,-8.773156608530487,0.5228844780965034
-0.09100847981022454,0.23545378848454437,30.032764495656362,-1.5279149932974403,3.952965420413519,0.5500736224313826
-0.16993075352492404,0.20439388606200098,30.215426622431206,-2.852918177906262,3.431509723245339,3.6167351370497793
-0.02779263821576755,-0.2181907302095363,30.393196619270736,-0.4666025495017939,-3.6631409441248715,6.601264103928254
0.4398477770313783,-0.2424314688761781,29.939161932572226,7.384476875209295,-4.070111682322874,-1.0213926851806285
0.4658296173493967,-0.14255315219012588,30.349272220480916,7.820678466040395,-2.393283565658925,5.863830103899145
0.28703976114313534,0.006468917342193802,30.23948651565628,4.819027371818191,0.10860477870351952,4.020669713257929
0.21645483997043394,-0.28579680502451543,29.717639531261955,3.633997586014208,-4.798159744044185,-4.740468089879881
0.01202676661765719,0.398472356018013,29.899851162550316,0.20191389969166013,6.689836917995635,-1.6813698113475977
0.1382532152019756,0.17059309097512232,29.742268777945714,2.321093166539419,2.8640379693356715,-4.32697480083999
-0.3534389091831035,0.142396609000199,29.556250926516167,-5.93378343292706,2.390655407304451,-7.449974612871421
0.3932419929243591,-0.33027093439865646,29.86767269317277,6.602025871255309,-5.544823016505794,-2.221604810437795
-0.4339124215483136,0.29422065303649303,29.78733904585438,-7.284829913397393,4.939585289426684,-3.5703031377706984
0.5152610066011546,-0.3017915154682084,29.95152646745612,8.65056773685095,-5.066690305531822,-0.8138080920993779
-0.23053108220951937,-0.023322965187332585,30.543805163252735,-3.8703195400184263,-0.39156250441605484,9.129787311661081
-0.5417299745208002,0.11398489053400106,30.06468259328627,-9.09494756842014,1.9136592984648375,1.0859373160004222
0.29354698859876405,0.026079604224264828,30.49223720672428,4.928275332505963,0.437842918414813,8.26402783152627
0.1861449399781137,-0.3026159265062366,29.69917613238348,3.125133458096142,-5.080531101133326,-5.050444743718561
0.09482882712780095,0.47155955596848714,29.842543120205793,1.5920537003852728,7.916876742763905,-2.6434979290595066
0.28718662941713374,-0.10089846967996127,30.05311227959498,4.821493098003008,-1.6939551682762817,0.8916866708110303
-0.08518214674043638,-0.4481024629141566,30.17525642995809,-1.4300983785502315,-7.523062404034192,2.942329418831032
0.32014405183313693,-0.5301088186010255,30.037197502383236,5.374805721005903,-8.899843350697415,0.6244980891312848
